#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_317864	450	1241	-	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047343.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_317864	1649	2146	-	dfrA12	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047689.1	trimethoprim-resistant dihydrofolate reductase DfrA12	TRIMETHOPRIM
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_322523	5107	5881	+	blaSED	102-876/885	.=======/======	2/2	87.46	80.16	ncbi	NG_047543.1	SED family class A beta-lactamase	BETA-LACTAM
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_324982	806	1447	+	catA2	1-642/642	===============	0/0	100.00	100.00	ncbi	NG_047596.1	type A-2 chloramphenicol O-acetyltransferase CatII	CHLORAMPHENICOL
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_38486	1590	2789	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_38486	8954	9781	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_38486	9781	10617	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047466.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_39163	669	1526	-	ant(6)-Ib	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_047396.1	aminoglycoside nucleotidyltransferase ANT(6)-Ib	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_39188	2832	3386	+	aac(6')-Ib-cr4	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_052463.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr4	AMIKACIN;KANAMYCIN;QUINOLONE;TOBRAMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_42252	2075	2848	-	erm(Q)	1-774/774	===============	0/0	100.00	100.00	ncbi	NG_047835.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Q)	MACROLIDE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_45462	355	1497	-	blaEC-15	1-1134/1134	========/======	2/9	100.00	89.76	ncbi	NG_049081.1	class C extended-spectrum beta-lactamase EC-15	CEPHALOSPORIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_46374	21712	22578	+	aadE	1-867/867	===============	0/0	100.00	100.00	ncbi	NG_047378.1	aminoglycoside 6-adenylyltransferase AadE	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_60289	3672	4487	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_60289	6990	8204	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047878.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_68952	1213	1629	-	fosA4	1-417/417	===============	0/0	100.00	94.96	ncbi	NG_050408.1	fosfomycin resistance glutathione transferase FosA4	FOSFOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_72519	218	1376	-	oqxA10	18-1176/1176	===============	0/0	98.55	88.35	ncbi	NG_050418.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA10	PHENICOL;QUINOLONE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_82881	362	2287	-	tet(Q)	1-1926/1926	===============	0/0	100.00	98.55	ncbi	NG_048270.1	tetracycline resistance ribosomal protection protein Tet(Q)	TETRACYCLINE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_84240	1473	2327	+	erm(X)	1-855/855	===============	0/0	100.00	98.48	ncbi	NG_047852.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)	MACROLIDE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_84735	1	1736	-	tetB(P)	1-1736/1959	==============.	0/0	88.62	98.33	ncbi	NG_048319.1	tetracycline resistance ribosomal protection protein TetB(P)	TETRACYCLINE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_84735	1720	2982	-	tetA(P)	1-1263/1263	===============	0/0	100.00	100.00	ncbi	NG_048316.1	tetracycline efflux MFS transporter TetA(P)	TETRACYCLINE
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_87240	859	2034	+	cmx	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_047664.1	chloramphenicol efflux MFS transporter Cmx	CHLORAMPHENICOL
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_8841	3304	3828	+	sat2_gen	1-525/525	===============	0/0	100.00	100.00	ncbi	NG_048068.1	streptothricin N-acetyltransferase Sat2	STREPTOTHRICIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_8841	3886	4677	+	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052230.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_96603	79300	80166	+	blaOXY-3-1	1-867/867	===============	0/0	100.00	99.19	ncbi	NG_049859.1	class A extended-spectrum beta-lactamase OXY-3-1	BETA-LACTAM
../metagenome_analysis_results/Ug_ERR1950668/results/01.Ug_ERR1950668.fasta	megahit_98889	1023	1667	-	qnrB62	1-645/645	===============	0/0	100.00	83.88	ncbi	NG_050526.1	quinolone resistance pentapeptide repeat protein QnrB62	QUINOLONE
